"title";"timestamp";"Section count";"Subsection count";"Complete URL link count";"Complete URL link count per section";"Complete URL link count per length";"Relative URL link count";"Relative URL link count per section";"Relative URL link count per length";"Same page link count";"Same page link count per section";"Same page link count per length";"Mean section size";"Mean subsection size";"Largest section size";"Shortest section size";"Standard deviation of the section size";"Images count";"Images per length";"Images per section";"Images per subsection";"Phrase count";"Large phrase count";"Paragraph count";"Large paragraph count";"Largest phrase size";"Large phrase rate";"Short phrase rate";"Char Count";"Word Count";"Articles count";"Auxiliary verbs count";"Coordination conjunctions count";"Correlative conjunctions count";"Indefinite pronouns count";"Interrogative pronouns count";"Prepositions count";"Pronouns count";"Relative pronoums count";"Subordinating conjunctions count";"To be verbs count";"Sentences starting with articles";"Sentences starting with auxiliary verbs";"Sentences starting with coordination conjunctions";"Sentences starting with correlative conjunctions";"Sentences starting with indefinite pronouns";"Sentences starting with interrogative pronouns";"Sentences starting with prepositions";"Sentences starting with pronouns";"Sentences starting with relative pronoums";"Sentences starting with subordinating conjunctions";"Sentences starting with to be verbs";"ARI readability feature";"Coleman-Liau readability feature";"Flesch Reading Ease Readability Feature";"Flesch Kincaid Readability Feature";"Gunning Fog Index readability feature";"Lasbarhetsindex readability feature";"SMOG Grading readability feature"
"Chachani";"2019-09-23T20:42:22Z";12;3;5;0.4166666666666667;0.00033326667999733386;157;13.083333333333334;0.010464573751916284;43;3.5833333333333335;0.0028660934479770713;1168.75;772.0;5484;15;1732.8683066470512;2;0.00013330667199893355;0.16666666666666666;0.16666666666666666;88;78;129;4;251;0.375;0.5227272727272727;15003;2331;221;36;105;5;22;5;283;39;23;45;52;2;0;0;0;2;0;3;2;0;0;0;15.608706856206851;12.725409695409695;19.749806291681324;17.085141326391327;15.434579384579386;38.58644846144846;51.28043081829324
"Hussein of Jordan";"2016-01-11T23:11:18Z";10;10;7;0.7;0.00027046868359027857;218;21.8;0.008423167574668676;67;6.7;0.0025887716857926663;2524.4;806.1;10915;13;3342.2208916959526;9;0.0003477454503303582;0.9;0.9;214;154;328;17;779;0.3130841121495327;0.6214953271028038;25881;4274;298;62;122;3;26;15;611;170;35;45;79;10;0;1;1;2;0;14;39;1;4;0;11.164944808645188;10.883661675245673;40.56214769591401;12.563314367682882;12.53721742857268;31.343043571431696;68.37583651472461
"U.S. Route 30 in Indiana";"2013-08-12T14:25:56Z";7;0;0;0.0;0.0;76;10.857142857142858;0.008229561451001625;35;5.0;0.003789929615592853;1145.7142857142858;0;5977;13;2191.254717757668;3;0.00032485110990795884;0.42857142857142855;0.42857142857142855;90;76;102;5;178;0.26666666666666666;0.6;9235;1500;176;15;56;0;8;2;223;14;10;33;18;27;0;0;0;1;1;20;1;1;14;0;9.737993333333335;10.871220000000001;44.46273333333335;11.198133333333335;10.453333333333333;26.133333333333333;41.72983346207417
"Hussein of Jordan";"2008-01-31T18:06:53Z";7;5;28;4.0;0.0024328786167347296;148;21.142857142857142;0.01285950125988357;16;2.2857142857142856;0.0013902163524198454;1600.0;1063.4;5386;13;2296.882960303666;2;0.00017377704405248067;0.2857142857142857;0.2857142857142857;93;69;169;9;224;0.3763440860215054;0.5483870967741935;11509;1903;122;31;55;2;17;10;236;115;24;35;30;11;1;3;0;1;0;4;16;0;2;0;11.487493883455095;11.01555438780872;44.82859960786308;12.090059837607853;12.493932048435125;31.23483012108781;46.62338822237447
"Hussein of Jordan";"2009-10-27T22:22:51Z";17;0;37;2.176470588235294;0.0019186890686579549;144;8.470588235294118;0.0074673304293715;39;2.2941176470588234;0.0020224019912881146;1056.0588235294117;0;4369;13;1101.1466450130652;1;5.185646131507986e-05;0.058823529411764705;0.058823529411764705;155;124;220;13;330;0.4064516129032258;0.535483870967742;19284;3229;217;56;109;3;29;21;429;237;48;54;55;10;0;5;0;2;0;14;30;0;4;0;11.504648697789186;10.832105915144005;47.69453183348489;11.782211490624281;12.507570305397657;31.268925763494142;59.824290580701486
"Chachani";"2020-01-22T01:47:10Z";12;3;5;0.4166666666666667;0.0003339121143315079;157;13.083333333333334;0.01048484039000935;43;3.5833333333333335;0.0028716441832509682;1166.3333333333333;772.0;5484;15;1734.3256658285131;2;0.00013356484573260317;0.16666666666666666;0.16666666666666666;88;78;127;4;250;0.3977272727272727;0.5113636363636364;14974;2324;222;36;105;5;22;5;283;39;23;45;52;2;0;0;0;2;0;3;2;0;0;0;15.61220035988108;12.775968158347677;19.85765568768582;17.05033719292756;15.434548583946174;38.58637145986543;51.2078831727758
"Hussein of Jordan";"2003-04-10T21:25:39Z";0;0;0;0;0.0;29;29;0.02662993572084481;0;0;0.0;0;0;0;0;0;0;0.0;0;0;11;9;19;3;66;0.45454545454545453;0.5454545454545454;1089;181;1;2;2;0;0;0;15;7;1;2;4;0;0;0;0;0;0;0;4;0;0;0;8.119372174786537;8.963259668508286;44.30380210949275;11.167604218985439;9.896735308890005;24.74183827222501;16.45362404707371
"U.S. Route 30 in Indiana";"2012-04-07T13:35:38Z";5;3;0;0.0;0.0;31;6.2;0.009253731343283582;11;2.2;0.0032835820895522386;595.0;763.6666666666666;2367;27;998.5181520633463;1;0.00029850746268656717;0.2;0.2;45;24;93;5;88;0.26666666666666666;0.6222222222222222;3350;531;40;1;20;0;3;0;73;12;2;7;2;1;0;1;0;0;0;5;5;0;0;0;6.823672316384176;9.53979284369115;24.70206779661018;12.745333333333338;8.56180790960452;21.4045197740113;26.043437243605826
"Hussein of Jordan";"2008-12-18T20:53:43Z";12;0;33;2.75;0.0030386740331491712;126;10.5;0.011602209944751382;19;1.5833333333333333;0.0017495395948434623;828.0833333333334;0;4545;13;1251.9707706676145;2;0.00018416206261510129;0.16666666666666666;0.16666666666666666;96;72;167;9;214;0.34375;0.5833333333333334;10860;1790;115;27;44;1;10;11;211;113;19;23;27;8;0;2;0;0;0;1;25;0;1;0;10.63195577281192;10.940435754189945;46.97249592644323;11.339752094972066;11.43598696461825;28.589967411545622;45.30839160261236
"Fair dealing in United Kingdom law";"2013-12-30T08:38:46Z";5;3;0;0.0;0.0;24;4.8;0.00165848939257826;40;8.0;0.0027641489876304333;2464.6;2371.3333333333335;11092;13;4840.986190849959;0;0.0;0.0;0.0;74;73;54;1;281;0.36486486486486486;0.44594594594594594;14471;2427;254;114;135;18;37;22;277;103;74;99;73;9;0;1;0;0;1;2;7;1;14;0;17.60877225804296;11.501668726823237;33.06861098119131;16.794683069967373;18.376438490406354;45.94109622601588;52.26459174701441
"Hussein of Jordan";"2018-05-30T10:32:58Z";12;21;2;0.16666666666666666;2.3683774246263883e-05;551;45.916666666666664;0.0065248798048457;268;22.333333333333332;0.0031736257489993606;6742.333333333333;3157.714285714286;56337;13;15810.564582716279;23;0.0002723634038320347;1.9166666666666667;1.9166666666666667;570;524;559;41;601;0.34210526315789475;0.5368421052631579;84446;13873;1138;196;481;22;98;80;1990;546;187;265;282;7;0;0;0;1;1;6;16;2;5;0;13.591762745001333;11.45285590715779;31.866162015450954;14.861023294016778;14.740844781166496;36.85211195291624;120.78370006074695
"Hussein of Jordan";"2019-05-09T11:10:06Z";12;21;2;0.16666666666666666;2.3045722713864306e-05;570;47.5;0.006568030973451327;276;23.0;0.0031803097345132745;6945.583333333333;3237.4761904761904;56985;13;15987.223242090047;26;0.000299594395280236;2.1666666666666665;2.1666666666666665;590;540;585;43;605;0.3389830508474576;0.5508474576271186;86784;14275;1179;209;488;25;110;82;2042;567;194;273;294;11;0;0;0;1;0;9;19;1;6;0;13.490025052687812;11.408378283712782;32.42107695390189;14.747929383478287;14.671311110451484;36.67827777612871;122.4780314534852
"Chachani";"2007-08-26T23:21:10Z";1;0;10;10.0;0.00831255195344971;5;5.0;0.004156275976724855;0;0.0;0.0;223.0;0;223;223;0;0;0.0;0.0;0.0;9;7;21;2;53;0.3333333333333333;0.5555555555555556;1203;182;17;4;6;0;1;1;26;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;14.026770451770453;14.31269230769231;38.95669719169723;12.84941391941392;13.583394383394385;33.95848595848596;16.49073756323204
"Hussein of Jordan";"2009-08-31T06:38:05Z";17;0;37;2.176470588235294;0.0019360577677777196;165;9.705882352941176;0.008633771126576317;34;2.0;0.0017790801109308775;1046.4705882352941;0;4373;13;1096.315654684308;1;5.2325885615614045e-05;0.058823529411764705;0.058823529411764705;153;122;225;11;311;0.38562091503267976;0.5424836601307189;19111;3191;219;57;106;3;29;20;423;234;47;50;53;10;0;5;0;2;0;13;30;0;4;0;11.552930648494637;10.87898464431213;46.928310608062304;11.895034072544721;12.566864731895057;31.41716182973764;59.4889369699944
"Chachani";"2007-11-13T02:41:14Z";1;0;12;12.0;0.006984866123399301;6;6.0;0.0034924330616996507;0;0.0;0.0;255.0;0;255;255;0;1;0.0005820721769499418;1.0;1.0;13;11;30;2;60;0.23076923076923078;0.5384615384615384;1718;271;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.178759579903485;12.91081180811808;48.006043145046846;11.742214022140221;12.618904342889584;31.547260857223957;19.46207763315433
"Roderigo Lopez";"2006-05-16T08:45:39Z";1;0;2;2.0;0.0008113590263691683;23;23.0;0.009330628803245436;0;0.0;0.0;52.0;0;52;52;0;0;0.0;0.0;0.0;21;18;11;0;102;0.42857142857142855;0.38095238095238093;2465;413;24;7;24;0;2;1;59;41;6;13;19;1;0;0;0;1;0;5;5;0;2;0;11.096602098466505;10.965738498789346;46.14645682001614;11.708571428571432;14.258918482647298;35.64729620661824;23.322401432901575
"Hussein of Jordan";"2008-08-31T14:40:38Z";12;0;29;2.4166666666666665;0.002665686184391948;114;9.5;0.010478904311058001;19;1.5833333333333333;0.0017464840518430003;830.8333333333334;0;4823;13;1323.3515188430633;2;0.0001838404265097895;0.16666666666666666;0.16666666666666666;95;72;164;11;259;0.3368421052631579;0.5789473684210527;10879;1799;122;28;47;1;9;11;210;114;21;23;27;10;0;2;0;0;0;1;23;0;1;0;10.72396857903513;10.898148971650915;47.71138152774938;11.308987098095436;11.488022000526609;28.72005500131652;45.41462012089699
"Chachani";"2011-05-11T18:46:52Z";4;0;17;4.25;0.006434519303557911;10;2.5;0.003785011355034065;0;0.0;0.0;502.5;0;1650;30;770.7734210951145;1;0.0003785011355034065;0.25;0.25;21;19;47;1;75;0.38095238095238093;0.38095238095238093;2642;436;44;13;15;0;7;1;74;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;11.916801004805592;11.38479357798165;57.30937308868505;10.423656618610746;11.791000436871997;29.477501092179992;23.8806130178211
"Roderigo Lopez";"2015-08-19T11:17:01Z";6;0;0;0.0;0.0;90;15.0;0.007463305415042707;6;1.0;0.0004975536943361804;1686.0;0;4476;115;1640.4950472342182;4;0.00033170246289078697;0.6666666666666666;0.6666666666666666;86;71;109;3;209;0.4069767441860465;0.5232558139534884;12059;1957;150;29;80;4;15;9;267;98;31;35;49;9;0;0;1;1;0;1;4;0;0;0;12.814764411593444;11.386259580991315;32.73744004824661;14.346290180746518;13.844277548692231;34.610693871730575;47.23799272118933
"Fair dealing in United Kingdom law";"2015-12-07T08:27:33Z";5;4;0;0.0;0.0;26;5.2;0.0017003466091164738;43;8.6;0.0028121116996926297;2628.6;1960.5;11879;13;5187.774359009844;0;0.0;0.0;0.0;77;76;58;0;281;0.36363636363636365;0.42857142857142855;15291;2559;270;114;152;20;42;23;288;110;80;102;74;10;0;1;0;0;1;2;7;1;14;0;17.881818638571275;11.581824931613912;31.838248960886744;17.074724907761254;18.717500241064133;46.79375060266033;53.586559479766954
"U.S. Route 30 in Indiana";"2010-07-24T22:21:03Z";5;3;0;0.0;0.0;31;6.2;0.008727477477477477;10;2.0;0.002815315315315315;635.4;797.6666666666666;2469;27;1038.5188009853264;1;0.00028153153153153153;0.2;0.2;61;27;92;5;97;0.29508196721311475;0.6557377049180327;3552;563;42;1;20;0;3;0;77;13;2;9;2;1;0;1;0;0;0;5;5;0;0;0;5.573528521095998;8.885381882770869;18.349464810878516;12.992811926739076;9.7308796552427;24.32719913810675;26.727621035409346
"Roderigo Lopez";"2017-04-26T09:26:54Z";6;4;0;0.0;0.0;91;15.166666666666666;0.00702648444135588;11;1.8333333333333333;0.0008493552621419196;1834.6666666666667;77.75;4476;162;1712.736134571425;4;0.000308856458960698;0.6666666666666666;0.6666666666666666;94;77;116;3;231;0.4148936170212766;0.5425531914893617;12951;2104;158;30;86;5;19;9;295;111;34;37;53;9;0;0;1;1;0;3;5;0;0;0;12.616332517595666;11.349634030418251;33.29184693795003;14.17633888843945;13.649008979856001;34.12252244964;48.86937976471886
"Chachani";"2006-12-07T03:00:23Z";1;0;5;5.0;0.004476275738585497;5;5.0;0.004476275738585497;0;0.0;0.0;135.0;0;135;135;0;0;0.0;0.0;0.0;9;7;15;0;53;0.3333333333333333;0.3333333333333333;1117;173;17;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;12.857353885677583;13.402312138728323;41.10825947334621;12.300886319845858;13.238021836865768;33.095054592164416;16.152946437965905
"Roderigo Lopez";"2012-09-21T07:34:21Z";2;0;8;4.0;0.0024367956137678953;27;13.5;0.008224185196466647;6;3.0;0.0018275967103259215;303.0;0;432;174;182.43354954612926;0;0.0;0.0;0.0;38;27;27;2;81;0.4473684210526316;0.4473684210526316;3283;535;32;10;22;0;2;2;67;38;6;10;20;3;1;0;0;1;0;3;8;0;1;0;8.667660600098376;10.82358878504673;47.697017953762895;10.10415395966552;11.388588293162815;28.471470732907036;26.130067012440755
"Chachani";"2016-11-18T21:54:26Z";9;0;5;0.5555555555555556;0.0006585879873551106;43;4.777777777777778;0.005663856691253952;41;4.555555555555555;0.005400421496311907;780.6666666666666;0;3291;13;1103.5142726761626;2;0.00026343519494204424;0.2222222222222222;0.2222222222222222;78;62;84;0;124;0.41025641025641024;0.44871794871794873;7592;1260;112;31;41;2;14;2;187;20;5;17;32;10;0;1;0;0;0;5;7;0;2;0;9.223804029304027;10.493611111111111;50.311703296703314;10.254920634920637;10.652014652014651;26.630036630036628;38.4964786985977
"Hussein of Jordan";"2010-07-20T22:31:34Z";18;0;38;2.111111111111111;0.0017777777777777779;185;10.277777777777779;0.008654970760233919;41;2.2777777777777777;0.0019181286549707602;1128.7777777777778;0;4436;63;1110.0804716752616;2;9.356725146198831e-05;0.1111111111111111;0.1111111111111111;159;126;270;15;523;0.3584905660377358;0.5849056603773585;21375;3612;271;56;105;3;29;21;526;238;45;55;53;9;0;4;0;2;0;14;31;0;5;0;12.234055350090891;10.684507198228129;46.99321099479724;12.348249441066468;13.095651810526755;32.73912952631689;63.09991680526688
"Hussein of Jordan";"2017-07-22T07:40:39Z";11;15;2;0.18181818181818182;5.5400127420293065e-05;389;35.36363636363637;0.010775324783247001;149;13.545454545454545;0.004127309492811834;2953.3636363636365;1427.2;15974;13;4803.908206298852;10;0.00027700063710146534;0.9090909090909091;0.9090909090909091;277;218;494;40;314;0.2851985559566787;0.5884476534296029;36101;6009;446;81;176;5;32;28;855;216;49;96;119;16;0;1;1;2;0;16;34;1;4;0;11.966220921325586;10.927252454651356;41.11331681178595;12.91402602474147;13.296993378764586;33.242483446911464;80.51773990513398
"Hussein of Jordan";"2007-09-24T08:53:16Z";7;5;27;3.857142857142857;0.0023305999136814847;151;21.571428571428573;0.013034095813552008;19;2.7142857142857144;0.001640051791109193;1612.2857142857142;1055.2;5345;63;2270.595348822691;2;0.00017263703064307294;0.2857142857142857;0.2857142857142857;92;69;168;9;253;0.34782608695652173;0.5543478260869565;11585;1918;124;31;57;2;17;10;237;115;24;35;30;11;1;3;0;1;0;4;16;0;2;0;11.635487600308295;10.986527632950992;44.17456079702589;12.277044248991249;12.656127306524008;31.640318266310018;46.79497688091638
"Hussein of Jordan";"2011-01-31T21:21:38Z";18;1;39;2.1666666666666665;0.0015804190136564412;196;10.88888888888889;0.007942618632734936;47;2.611111111111111;0.0019046075292782753;1325.611111111111;4446.0;6425;63;1514.6130990683002;3;0.00012157069335818779;0.16666666666666666;0.16666666666666666;196;148;292;17;403;0.3673469387755102;0.5663265306122449;24677;4165;324;69;118;3;34;23;620;248;50;56;61;13;0;4;0;2;0;14;35;0;4;0;11.504277310924365;10.599243697478993;46.55474939975991;12.044966986794723;12.764105642256903;31.910264105642256;67.53681120105021
"Roderigo Lopez";"2017-12-01T22:58:45Z";6;4;0;0.0;0.0;91;15.166666666666666;0.007027027027027027;11;1.8333333333333333;0.0008494208494208494;1835.0;78.25;4476;162;1712.389324890809;4;0.0003088803088803089;0.6666666666666666;0.6666666666666666;95;77;117;3;231;0.4105263157894737;0.5052631578947369;12950;2104;158;30;86;5;19;9;295;111;34;37;53;9;0;0;1;1;0;3;5;0;0;0;12.491811586952167;11.327205323193919;33.61140964578749;14.073234140484292;13.535753452071242;33.839383630178105;48.86937976471886
"Hussein of Jordan";"2017-06-30T23:59:25Z";11;15;2;0.18181818181818182;6.179705846001731e-05;350;31.818181818181817;0.010814485230503029;125;11.363636363636363;0.0038623161537510815;2617.6363636363635;1204.6;12635;13;3931.1870286906287;9;0.00027808676307007786;0.8181818181818182;0.8181818181818182;248;190;485;38;354;0.2620967741935484;0.6088709677419355;32364;5403;383;74;158;4;29;22;772;201;45;86;102;18;0;1;1;2;0;18;37;1;3;0;11.946548825921084;10.85052008143624;41.968222929465725;12.817924741630996;13.289752109043363;33.22438027260841;76.50510186374821
"Hussein of Jordan";"2014-09-11T20:55:28Z";10;10;6;0.6;0.00024118663826024037;204;20.4;0.008200345700848172;59;5.9;0.0023716686095590304;2424.3;780.2;10480;13;3209.2353554494357;6;0.00024118663826024037;0.6;0.6;197;147;321;19;812;0.29949238578680204;0.6091370558375635;24877;4113;284;60;117;2;22;15;588;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.59112859930319;10.914395818137617;39.80995679170047;12.893357720536965;12.922141877740632;32.30535469435158;67.13267497929586
"Chachani";"2007-01-15T10:17:00Z";1;0;7;7.0;0.006097560975609756;5;5.0;0.004355400696864111;0;0.0;0.0;166.0;0;166;166;0;0;0.0;0.0;0.0;9;7;17;0;53;0.3333333333333333;0.4444444444444444;1148;176;17;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;13.35289141414141;13.838409090909092;41.339520202020196;12.351439393939398;13.276767676767676;33.19191919191919;16.2664991614216
"Chachani";"2017-05-28T16:28:41Z";9;0;5;0.5555555555555556;0.0006584145377929945;43;4.777777777777778;0.005662365025019753;41;4.555555555555555;0.005398999209902554;780.8888888888889;0;3292;13;1103.7189910077252;2;0.0002633658151171978;0.2222222222222222;0.2222222222222222;78;62;84;1;140;0.41025641025641024;0.44871794871794873;7594;1261;112;31;41;2;14;2;187;20;5;17;32;10;0;1;0;0;0;5;7;0;2;0;9.212318265926513;10.47275971451229;50.27563507798044;10.263136399682793;10.653819719799102;26.634549299497756;38.510561809129406
"Hussein of Jordan";"2015-05-29T12:25:34Z";10;10;6;0.6;0.0002349716075974153;212;21.2;0.008302330135108674;66;6.6;0.0025846876835715683;2489.8;790.1;10756;13;3286.7156115354906;8;0.00031329547679655374;0.8;0.8;214;154;326;19;784;0.3130841121495327;0.6308411214953271;25535;4221;296;61;119;3;25;15;606;169;35;44;81;10;0;1;1;2;0;14;39;1;4;0;11.025824017429542;10.84601042407013;40.76409017994146;12.473620914120986;12.476310481415796;31.19077620353949;67.96922348312314
"Chachani";"2007-03-28T22:40:48Z";1;0;8;8.0;0.006914433880726016;5;5.0;0.00432152117545376;0;0.0;0.0;177.0;0;177;177;0;0;0.0;0.0;0.0;9;7;18;0;53;0.3333333333333333;0.4444444444444444;1157;177;17;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;13.480112994350279;13.936271186440678;41.093672316384186;12.413333333333338;13.290395480225989;33.22598870056497;16.30413469565007
"Roderigo Lopez";"2007-01-23T17:47:14Z";2;0;3;1.5;0.0010574550581600281;36;18.0;0.01268946069792034;2;1.0;0.0007049700387733521;136.0;0;200;72;90.50966799187809;0;0.0;0.0;0.0;29;20;18;0;110;0.4482758620689655;0.4482758620689655;2837;469;28;7;26;0;3;1;63;42;6;14;20;1;0;1;0;1;0;5;5;0;2;0;9.533307109771343;10.86987206823028;46.47373134328362;10.794853319608855;12.865554003382105;32.16388500845526;24.656407827707714
"Roderigo Lopez";"2016-08-25T18:13:45Z";6;0;0;0.0;0.0;91;15.166666666666666;0.007044434122929246;7;1.1666666666666667;0.0005418795479176343;1828.3333333333333;0;4477;115;1721.2390498320294;4;0.0003096454559529339;0.6666666666666666;0.6666666666666666;94;77;110;3;231;0.4148936170212766;0.5;12918;2101;158;30;86;5;19;9;295;111;34;37;53;9;0;0;1;1;0;3;5;0;0;0;12.55901597010542;11.296201808662545;33.63234465350848;14.120917749399982;13.585832480986765;33.96458120246691;48.83666654546336
"Roderigo Lopez";"2013-02-27T13:47:35Z";2;0;3;1.5;0.0009205277692543725;27;13.5;0.008284749923289352;6;3.0;0.001841055538508745;260.5;0;432;89;242.5376259469858;0;0.0;0.0;0.0;38;28;21;1;81;0.42105263157894735;0.4473684210526316;3259;536;33;11;22;0;2;3;68;38;7;10;21;3;1;0;0;1;0;3;8;0;1;0;8.40934799685781;10.48917910447761;48.09838177533388;10.054709347996859;11.313747054202672;28.284367635506676;26.15167380558045
"Roderigo Lopez";"2019-10-22T16:49:43Z";6;4;0;0.0;0.0;91;15.166666666666666;0.0070140280561122245;11;1.8333333333333333;0.0008478495452443348;1835.0;78.5;4475;162;1711.9075909639516;4;0.0003083089255433945;0.6666666666666666;0.6666666666666666;94;74;118;2;250;0.4148936170212766;0.5106382978723404;12974;2106;158;30;86;5;19;9;295;111;34;37;52;10;0;0;1;1;0;3;6;0;0;0;12.65000515245196;11.37959639126306;33.41348426986724;14.164658624800474;13.63406680002425;34.08516700006062;48.89117562233506
"Chachani";"2018-05-26T22:18:06Z";9;0;5;0.5555555555555556;0.0006548788474132286;42;4.666666666666667;0.00550098231827112;41;4.555555555555555;0.005370006548788474;789.2222222222222;0;3368;13;1125.3742463929252;2;0.0002619515389652914;0.2222222222222222;0.2222222222222222;78;63;85;0;145;0.41025641025641024;0.4358974358974359;7635;1270;115;31;42;2;14;2;187;21;5;17;32;11;0;1;0;0;0;5;7;0;2;0;9.217765798505951;10.420614173228344;50.21911164950538;10.299685039370079;10.70179689077327;26.754492226933174;38.63705936241092
"Chachani";"2012-04-18T22:07:21Z";5;0;18;3.6;0.006598240469208211;11;2.2;0.004032258064516129;0;0.0;0.0;425.4;0;1687;13;710.7885058159002;1;0.00036656891495601173;0.2;0.2;21;19;48;1;66;0.23809523809523808;0.47619047619047616;2728;449;44;13;15;0;7;1;77;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;12.295977304061935;11.512850779510021;55.501262063845616;10.829640470887693;12.11585533990879;30.289638349771977;24.18962010041709
"Hussein of Jordan";"2005-04-30T11:18:38Z";1;0;7;7.0;0.0017721518987341772;74;74.0;0.018734177215189874;0;0.0;0.0;265.0;0;265;265;0;1;0.00025316455696202533;1.0;1.0;28;23;39;2;146;0.42857142857142855;0.4642857142857143;3950;666;45;8;17;0;6;4;83;31;4;11;18;5;0;0;0;0;0;2;8;0;0;0;12.467001287001281;10.36735735735736;42.20060810810813;13.28222436722437;13.35812955812956;33.3953238953239;28.80697580112788
"Hussein of Jordan";"2017-04-30T07:11:50Z";10;11;7;0.7;0.0002583693204886871;228;22.8;0.00841545786734581;70;7.0;0.002583693204886871;2639.8;794.6363636363636;11865;13;3613.9407177084563;10;0.00036909902926955305;1.0;1.0;223;162;325;14;881;0.31390134529147984;0.6053811659192825;27093;4475;311;63;129;3;24;17;643;175;37;55;84;12;0;1;1;2;0;13;40;1;4;0;11.2437350802916;10.929503910614525;40.86020131773432;12.545417541398404;12.61238068993161;31.530951724829023;69.89544080129826
"U.S. Route 30 in Indiana";"2019-02-22T21:44:53Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008223684210526315;35;5.0;0.003837719298245614;1135.5714285714287;0;5749;13;2110.752382220051;3;0.0003289473684210526;0.42857142857142855;0.42857142857142855;74;59;109;4;175;0.35135135135135137;0.5;9120;1502;151;14;57;1;7;3;227;42;10;36;15;17;0;1;0;1;0;21;1;0;8;0;11.07763000683773;10.595852197070574;37.64815669197827;13.050579767517185;12.220117321049413;30.55029330262353;41.7556447501522
